ID   , holiday                  , temp   , rain_1h, snow_1h, clouds_all, weather_main, Rush Hour, traffic_volume
13924,                          , 289.84 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           6349
42164,                          , 261.58 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2788
30995,                          , 272.75 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           4943
 9426,                          , 295.09 ,    0.0 ,    0.0 ,         80, Clouds      ,         0,           6177
38800,                          , 262.88 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2703
27834,                          , 281.42 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2433
24293,                          , 294.04 ,    0.0 ,    0.0 ,         12, Clouds      ,         0,            514
15053,                          , 287.37 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            651
18313,                          , 298.01 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           2507
45789,                          , 295.58 ,    0.0 ,    0.0 ,          1, Rain        ,         0,            373
10858,                          , 263.63 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           1098
14796,                          , 292.38 ,    1.85,    0.0 ,         68, Thunderstorm,         0,            709
46204,                          , 290.0  ,    0.0 ,    0.0 ,          5, Clear       ,         1,           4674
25609,                          , 304.775,    0.0 ,    0.0 ,          8, Clear       ,         0,           4694
14234,                          , 292.84 ,    0.0 ,    0.0 ,         92, Rain        ,         0,           4438
14420,                          , 294.01 ,    0.0 ,    0.0 ,          0, Haze        ,         0,           5064
18514,                          , 292.82 ,    0.51,    0.0 ,         90, Drizzle     ,         1,           4634
16396,                          , 295.02 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5658
41677,                          , 266.35 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5620
19682,                          , 274.55 ,    0.0 ,    0.0 ,         90, Drizzle     ,         1,           1194
 7239,                          , 299.54 ,    0.0 ,    0.0 ,         56, Clouds      ,         0,           2970
11415,                          , 275.06 ,    0.25,    0.0 ,         64, Rain        ,         0,           1714
 4742,                          , 269.0  ,    0.0 ,    0.0 ,          1, Clear       ,         0,            587
 6489,                          , 285.25 ,    0.0 ,    0.0 ,         90, Rain        ,         1,           5195
35939,                          , 286.15 ,    0.0 ,    0.0 ,         40, Clouds      ,         1,           5350
34974,                          , 297.55 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           5392
41872,                          , 270.0  ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           4472
 4967,                          , 275.38 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           4958
 3485,                          , 272.46 ,    0.0 ,    0.0 ,         90, Haze        ,         1,           2230
32238,                          , 273.15 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           6432
47836,                          , 288.37 ,    0.25,    0.0 ,         90, Rain        ,         1,           6510
19375,                          , 281.86 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           3159
31051,                          , 268.039,    0.0 ,    0.0 ,          8, Clear       ,         0,            418
45269,                          , 291.08 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            373
29570,                          , 275.08 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           6164
12723,                          , 270.3  ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           5602
42896,                          , 272.29 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           4689
13603,                          , 279.94 ,    0.7 ,    0.0 ,         90, Rain        ,         1,           3178
 3150,                          , 263.3  ,    0.0 ,    0.0 ,         40, Snow        ,         0,           4438
29318,                          , 268.34 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,            407
36145,                          , 288.35 ,    0.0 ,    0.0 ,          1, Mist        ,         0,            341
 4657,                          , 278.57 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           2928
39377,                          , 270.79 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            420
19129,                          , 275.55 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2766
22100,                          , 279.28 ,    0.0 ,    0.0 ,         75, Clouds      ,         0,           4533
12434,                          , 260.9  ,    0.0 ,    0.0 ,         20, Clouds      ,         0,           3144
21685,                          , 276.01 ,    0.0 ,    0.0 ,         90, Rain        ,         0,           4598
39262,                          , 271.68 ,    0.0 ,    0.0 ,          1, Clear       ,         1,           1769
45061,                          , 296.44 ,    0.0 ,    0.0 ,          1, Rain        ,         0,           1218
31383,                          , 273.71 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           2890
 9622,                          , 275.74 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           4384
 1638,                          , 279.85 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           3924
40678,                          , 256.94 ,    0.0 ,    0.0 ,         90, Haze        ,         1,           3410
30029,                          , 259.95 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            720
 6369,                          , 289.9  ,    0.0 ,    0.0 ,          1, Clear       ,         0,           5559
13798,                          , 294.49 ,    0.0 ,    0.0 ,         40, Clouds      ,         0,           3938
 3106,                          , 250.69 ,    0.0 ,    0.0 ,         40, Haze        ,         0,           4176
 9804,                          , 269.63 ,    0.0 ,    0.0 ,         64, Clouds      ,         0,           5024
47251,                          , 294.0  ,    0.25,    0.0 ,         75, Thunderstorm,         1,           5687
41611, Washingtons Birthday     , 270.73 ,    0.0 ,    0.0 ,         20, Clouds      ,         0,            623
 2155,                          , 267.14 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           4918
31522,                          , 283.22 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,            363
33852,                          , 281.62 ,    0.0 ,    0.0 ,         90, Drizzle     ,         0,           2967
14526,                          , 289.51 ,    0.25,    0.0 ,          1, Rain        ,         0,            474
38569,                          , 275.22 ,    0.0 ,    0.0 ,         90, Mist        ,         0,           1068
 6891,                          , 293.78 ,    0.0 ,    0.0 ,         44, Clouds      ,         0,           5387
36478,                          , 290.87 ,    0.0 ,    0.0 ,         75, Rain        ,         1,           6844
38701,                          , 272.79 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4744
28059,                          , 278.89 ,    0.0 ,    0.0 ,          1, Clear       ,         0,            856
30114,                          , 271.95 ,    0.0 ,    0.0 ,         90, Snow        ,         0,           1580
21309,                          , 272.81 ,    0.0 ,    0.0 ,         90, Clouds      ,         0,           4889
  617,                          , 284.29 ,    0.0 ,    0.0 ,         90, Mist        ,         1,           5351
 7464,                          , 295.37 ,    0.0 ,    0.0 ,          0, Clear       ,         0,            366
16650,                          , 300.46 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           3160
31309,                          , 269.34 ,    0.0 ,    0.0 ,         90, Snow        ,         0,            396
44183,                          , 288.22 ,    0.0 ,    0.0 ,          1, Clear       ,         0,           2786
33684,                          , 299.75 ,    0.0 ,    0.0 ,         75, Thunderstorm,         0,           6357
